Sexo ,Edad,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Hombres,88,0.17849602,0.17431071,0.16878249,0.16572333,0.16220191,0.15732611,0.15615432,0.15470462,0.15111925,0.15101474,0.15247034,0.15149014,0.15051802,0.14721689,0.14565291,0.14719064,0.14385669,0.14355283,0.14710275,0.14791553,0.14623243,0.14287164,0.14222364,0.14164009,0.14085029,0.14100721,0.13767009,0.13499056,0.13177204,0.12655658,0.12016485,0.117614,0.11856844,0.1200222,0.11853115,0.12105345,0.11972584,0.12205481,0.126163,0.12946197,0.13113314,0.12858473,0.12584956,0.12593227,0.1275735,0.13023444
Hombres,89,0.19183261,0.1872772,0.18142777,0.17818485,0.17451224,0.16926503,0.16803404,0.16657377,0.16278822,0.16264082,0.16420844,0.16328583,0.16225701,0.15882278,0.15723748,0.15894862,0.15547911,0.15519499,0.1590056,0.15990688,0.15811074,0.15451973,0.15384785,0.15324498,0.15240443,0.15252906,0.14897903,0.14613427,0.14269934,0.13715112,0.13033911,0.12766116,0.12872601,0.13028491,0.1287216,0.13143163,0.13000951,0.13252126,0.13690927,0.14044063,0.14222444,0.13950557,0.13660756,0.13669586,0.13845693,0.14128944
Hombres,90,0.2062888,0.20135496,0.19518067,0.19175135,0.18792726,0.18229945,0.18100848,0.17953996,0.17555064,0.17535823,0.17704104,0.17618114,0.17509449,0.17152653,0.16992197,0.17181332,0.16820767,0.16794522,0.17202406,0.17301725,0.17110524,0.16727783,0.16658211,0.1659601,0.16506748,0.16515743,0.1613888,0.15837435,0.15471622,0.14882469,0.14157744,0.13876888,0.13994989,0.14161816,0.13998079,0.14288619,0.14136586,0.14406803,0.14874581,0.15251767,0.15441773,0.15152293,0.1484574,0.14855147,0.15043675,0.15344616
Hombres,91,0.22196689,0.21664884,0.21014862,0.20653164,0.20255718,0.19654189,0.19519065,0.1937166,0.18952133,0.18928193,0.19108245,0.19029049,0.18914528,0.18544414,0.18382289,0.18590045,0.18215931,0.18192046,0.18627351,0.18736158,0.18533163,0.18126309,0.18054381,0.17990303,0.17895736,0.17901024,0.17501864,0.17183108,0.16794415,0.16170061,0.15400519,0.15106328,0.15236594,0.15414736,0.15243458,0.15554219,0.15392041,0.15681986,0.16179595,0.16581521,0.1678345,0.16475928,0.16152251,0.16162252,0.16363577,0.16682641
Hombres,92,0.23897918,0.23327437,0.22645032,0.22264619,0.21852416,0.21211755,0.2107063,0.20922988,0.20482831,0.20454013,0.20646004,0.20574133,0.20453733,0.20070503,0.19907018,0.20133885,0.19746438,0.19725109,0.20188223,0.20306757,0.20091855,0.19660605,0.19586378,0.19520486,0.19420557,0.19421908,0.19000188,0.18663912,0.18251943,0.1759176,0.16776395,0.16468698,0.16611631,0.16801402,0.16622511,0.16954065,0.16781474,0.17091725,0.17619825,0.18047015,0.18261082,0.17935194,0.17594151,0.17604758,0.17819176,0.18156664
Hombres,93,0.25744905,0.25135892,0.24421708,0.24022846,0.23596372,0.22916576,0.22769549,0.2262204,0.22161447,0.22127599,0.22331586,0.22267567,0.2214133,0.21745367,0.21580893,0.21827211,0.21426831,0.21408254,0.218993,0.22027717,0.21800919,0.21345235,0.21268799,0.21201187,0.21095893,0.21093087,0.20648769,0.20294939,0.19859508,0.19163197,0.18301384,0.17980143,0.18136176,0.18337802,0.18151302,0.18504062,0.18320874,0.18651858,0.1921085,0.19663609,0.19889915,0.19545508,0.19187026,0.19198246,0.19425939,0.19781981
Hombres,94,0.27751205,0.271043,0.26359416,0.25942641,0.2550263,0.2478418,0.24631438,0.24484488,0.24003937,0.23964946,0.24180847,0.24125192,0.23993237,0.23585144,0.23420124,0.2368604,0.23273352,0.23257716,0.23776476,0.23914829,0.236763,0.23196451,0.23117938,0.23048734,0.22938141,0.22930981,0.22464311,0.22093112,0.2163431,0.20901991,0.19993611,0.19658961,0.19828424,0.20042013,0.19848012,0.20222179,0.2002832,0.2038026,0.20970202,0.21448547,0.21687052,0.21324191,0.20948411,0.20960243,0.21201251,0.21575753
Hombres,95,0.29931723,0.2924817,0.28474245,0.28040413,0.27587903,0.26831877,0.26673716,0.26527814,0.26028137,0.25983939,0.26211496,0.26164687,0.26027235,0.25607882,0.25442837,0.25728247,0.25304148,0.25291631,0.25837463,0.25985672,0.2573577,0.25232406,0.25152,0.25081376,0.24965636,0.24953955,0.24465535,0.24077431,0.23595696,0.22828025,0.21873613,0.2152591,0.21708997,0.21934499,0.21733231,0.22128729,0.21924267,0.22297117,0.22917629,0.23421212,0.2367169,0.23290716,0.22898054,0.2291049,0.23164664,0.23557251
Hombres,96,0.32302857,0.31584631,0.3078402,0.30334383,0.29870766,0.29078985,0.28915833,0.28771538,0.28253999,0.28204599,0.28443332,0.28405805,0.28263194,0.27833776,0.27669318,0.27973799,0.27539517,0.27530277,0.28102008,0.28259828,0.27999144,0.27473395,0.27391339,0.27319516,0.27198887,0.27182562,0.26673439,0.26269238,0.25765449,0.24963762,0.2396469,0.23604566,0.23801283,0.24038446,0.23830306,0.24246698,0.24031886,0.24425254,0.25075395,0.25603401,0.25865398,0.25467001,0.25058216,0.25071235,0.25338189,0.25748132
Hombres,97,0.34882652,0.34132614,0.33308504,0.32844785,0.32371886,0.31547075,0.3137952,0.31237472,0.3070386,0.30649349,0.30898507,0.30870625,0.30723345,0.30285442,0.30122289,0.30445019,0.30002173,0.29996343,0.30592148,0.30759123,0.3048854,0.29942119,0.29858727,0.29785988,0.2966086,0.29639824,0.29111594,0.28692534,0.28168117,0.27334602,0.26293301,0.25921734,0.26131843,0.26380157,0.26165739,0.26602128,0.26377452,0.26790502,0.27468624,0.28019655,0.28292429,0.27877734,0.2745401,0.27467578,0.27746627,0.28172754
Hombres,98,0.37690975,0.36913047,0.36069622,0.35594116,0.35114266,0.34260258,0.34089082,0.33950006,0.33402754,0.3334333,0.33601827,0.33583852,0.33432572,0.32988231,0.32827216,0.33166877,0.3271756,0.32715232,0.33332487,0.33507905,0.33228656,0.32663993,0.32579666,0.32506365,0.32377285,0.32351551,0.31806481,0.31374328,0.30831389,0.29969291,0.28889526,0.28507925,0.28730869,0.28989495,0.28769642,0.29224547,0.28990791,0.29422122,0.30125696,0.30697622,0.30980076,0.30550746,0.30113797,0.3012786,0.30417945,0.30858537
Hombres,99,0.40749717,0.39949087,0.39091716,0.38607396,0.38123535,0.37245503,0.3707172,0.36936439,0.36378753,0.36314752,0.3658109,0.36573151,0.36418756,0.35970583,0.3581267,0.3616733,0.35714199,0.35715412,0.36350515,0.36533349,0.36247094,0.3566749,0.3558273,0.35509304,0.35377017,0.35346696,0.34787878,0.34345042,0.33786525,0.32900402,0.31787598,0.31397907,0.31632721,0.31900409,0.31676264,0.32147472,0.3190579,0.32353296,0.33078689,0.33668478,0.33959077,0.33517442,0.33069628,0.33084114,0.33383709,0.33836376
Hombres,100,0.44083,0.43266367,0.42401825,0.41912478,0.4142826,0.40532999,0.40357901,0.40227346,0.39663366,0.39595295,0.39867478,0.39869522,0.39713162,0.39264425,0.39110732,0.394777,0.39024085,0.39028809,0.39676975,0.39865808,0.39574724,0.38984535,0.38899963,0.38826952,0.38692437,0.3865777,0.38089295,0.37638973,0.37068853,0.36164874,0.35026522,0.34631343,0.3487654,0.35151523,0.34924605,0.35408987,0.35160996,0.35621685,0.36363907,0.36967414,0.37264083,0.36813288,0.36357765,0.36372572,0.36679581,0.37141103
Hombres,101,0.47717428,0.46893281,0.46030008,0.45540382,0.45060311,0.44156568,0.43981784,0.43856999,0.43291992,0.43220568,0.43495993,0.43507732,0.43350874,0.42905636,0.42757446,0.43133109,0.42683138,0.42691253,0.43346262,0.4353921,0.43246092,0.4265095,0.42567331,0.42495388,0.42359913,0.42321302,0.41748473,0.41294819,0.40718329,0.39804641,0.38650784,0.38253528,0.38506965,0.38786836,0.38559119,0.39052407,0.38800297,0.39270079,0.40022464,0.40634178,0.40934186,0.40478372,0.40019266,0.40034261,0.4034588,0.40812033
Hombres,102,0.51682349,0.50861297,0.50009697,0.49525689,0.49055267,0.48154132,0.47981688,0.47863851,0.47304428,0.47230631,0.4750596,0.47526806,0.47371299,0.46934562,0.4679335,0.4717297,0.46731719,0.46742988,0.47396893,0.47591501,0.47299888,0.46706959,0.46625227,0.46555143,0.46420319,0.4637837,0.45807959,0.45356284,0.44780188,0.43867358,0.42711184,0.42316252,0.4257496,0.42856516,0.42630533,0.43127049,0.42873719,0.43347142,0.4410097,0.44713709,0.45013527,0.44558047,0.44100666,0.44115672,0.44428236,0.44893569
Hombres,103,0.56010158,0.55205309,0.54378106,0.53906967,0.53452874,0.52568247,0.52400643,0.52291071,0.51745461,0.51670589,0.51941598,0.51970584,0.51818729,0.51396616,0.51264073,0.51641543,0.51215212,0.51229252,0.51872027,0.52065151,0.51779474,0.51197767,0.51119052,0.51051783,0.50919635,0.50875207,0.50315751,0.49872766,0.49305693,0.48407232,0.47265788,0.46878793,0.47138772,0.47417831,0.47196792,0.4768912,0.4743834,0.47908278,0.48652313,0.49256862,0.49551989,0.49103671,0.48654749,0.48669544,0.48978334,0.49435905
Hombres,104,0.60736629,0.5996404,0.59176682,0.58727267,0.58297569,0.57446702,0.57287007,0.57187172,0.56665529,0.56591274,0.56852673,0.56888349,0.56742995,0.56342954,0.5622101,0.56588571,0.5618469,0.56200934,0.56820059,0.57007731,0.56733481,0.5617421,0.56099878,0.56036568,0.55909619,0.55863885,0.55326049,0.54900151,0.54352983,0.5348599,0.5238105,0.52009082,0.52265046,0.52536219,0.52324158,0.52802747,0.52559356,0.53016619,0.53736563,0.54321231,0.54605993,0.54173446,0.53741453,0.53755752,0.54054766,0.54495835
Hombres,105,0.65901288,0.65180477,0.64451616,0.64034673,0.63639066,0.62843214,0.62695167,0.62606712,0.62121492,0.62050018,0.62295235,0.62335557,0.62200202,0.61831249,0.6172211,0.62070004,0.61697678,0.61715325,0.62295298,0.62472553,0.6221649,0.61693509,0.61625201,0.61567215,0.61448583,0.61403105,0.60900103,0.60501719,0.59988069,0.59173988,0.58133103,0.57785049,0.5803012,0.58286536,0.58088488,0.58541163,0.58311311,0.58744186,0.59422006,0.59972104,0.60239406,0.59833397,0.59428895,0.59442339,0.5972402,0.6013767
Hombres,106,0.71547828,0.70902377,0.70254427,0.69882933,0.69533023,0.68818207,0.68686347,0.68611095,0.68177494,0.68111548,0.68332472,0.68374652,0.68253569,0.67926582,0.67832755,0.68148823,0.6781901,0.67836975,0.68358728,0.68519414,0.68289802,0.67820112,0.67759794,0.67708761,0.67602275,0.67559088,0.67107192,0.66749188,0.66285961,0.65551502,0.64609265,0.64296202,0.6452153,0.64754504,0.64576715,0.64988096,0.64779531,0.65173214,0.65786348,0.66283554,0.66524592,0.66158484,0.65794558,0.65806703,0.66061605,0.66434298
Hombres,107,0.77724572,0.77182826,0.76642605,0.76332162,0.760418,0.75439708,0.75329518,0.75269492,0.74905969,0.74848996,0.75035677,0.7507601,0.74974395,0.74702447,0.74626784,0.74895974,0.74621827,0.74638671,0.75078882,0.75215423,0.75022318,0.74626672,0.74576691,0.74534543,0.74444882,0.74406601,0.74025745,0.73723908,0.73331979,0.72710222,0.71909803,0.71645462,0.71839766,0.72038395,0.71888576,0.72239364,0.72061785,0.72397701,0.72918089,0.73339697,0.73543606,0.73233893,0.72926667,0.72936962,0.73153357,0.73468397
Hombres,108,0.84484991,0.84080865,0.83680351,0.83449651,0.83235315,0.82784364,0.8270245,0.82659887,0.82388776,0.82345069,0.82485353,0.82519011,0.82443156,0.82241917,0.82187652,0.82391444,0.82188701,0.82202551,0.82532831,0.82635956,0.82491533,0.82195147,0.82158299,0.82127328,0.82060181,0.8203013,0.81744621,0.81518242,0.81223262,0.80754978,0.80149977,0.79951312,0.80100313,0.80250986,0.80138621,0.80404738,0.8027022,0.80525197,0.80918126,0.81236135,0.81389576,0.81156515,0.80925769,0.80933531,0.81096938,0.81333834
Hombres,109,0.91888278,0.916622,0.91439409,0.9131077,0.91192019,0.90938612,0.90892904,0.90870269,0.9071851,0.90693383,0.90772488,0.90793262,0.90750764,0.90638967,0.90609764,0.90725484,0.90612926,0.90621378,0.9080731,0.90865723,0.90784676,0.90618073,0.90597679,0.90580593,0.90542856,0.90525217,0.90364584,0.90237147,0.90070511,0.8980575,0.89462432,0.89350303,0.89436043,0.89521847,0.8945856,0.89610109,0.89533614,0.89678886,0.89901593,0.90081626,0.90168285,0.90036654,0.8990656,0.89910953,0.90003563,0.90137268
Mujeres,0,0.04865145,0.04593598,0.04487948,0.04330833,0.04200109,0.04091391,0.03979963,0.03843257,0.03679737,0.03486885,0.03271163,0.03042931,0.02806049,0.0268567,0.02574561,0.02477347,0.02393663,0.02318361,0.02190335,0.02257313,0.02135311,0.01858211,0.01774691,0.01681456,0.0160615,0.0154246,0.01474741,0.0139823,0.01391773,0.01385128,0.01378653,0.01371851,0.01364604,0.01301533,0.01252587,0.01212419,0.01176083,0.01143061,0.01110762,0.01081069,0.01054345,0.01027803,0.00999325,0.00973092,0.00947564,0.00933117
Mujeres,1,0.01055173,0.00963338,0.00902205,0.00822494,0.00768958,0.00694902,0.00625695,0.00561827,0.00500938,0.00441642,0.00383697,0.00337791,0.0030341,0.00284486,0.00272921,0.00259851,0.00248161,0.00233557,0.00216801,0.00192329,0.00179845,0.00176051,0.00162163,0.00147252,0.00133271,0.0011979,0.00109749,0.00102046,0.00101832,0.00101526,0.00100965,0.00100299,0.00099524,0.00094943,0.0009125,0.00088036,0.00085536,0.00083314,0.00081497,0.00079745,0.00078109,0.00076638,0.00075393,0.00074446,0.0007384,0.00072829
Mujeres,2,0.00624957,0.00518918,0.00474894,0.00426679,0.00394231,0.00352799,0.00315762,0.00284002,0.00255324,0.00227956,0.00200962,0.00179543,0.00163239,0.00151551,0.00143897,0.00136506,0.00131392,0.00125456,0.0011895,0.00109835,0.00104435,0.00101577,0.00094333,0.00085672,0.00077286,0.0006937,0.00063504,0.00059106,0.00057858,0.00057006,0.00056385,0.00055946,0.0005558,0.00053916,0.00052611,0.00051396,0.00050482,0.0004945,0.00048409,0.00047178,0.00045977,0.0004476,0.00043486,0.00042599,0.00041634,0.00040729
Mujeres,3,0.00453466,0.00347641,0.00313234,0.00279113,0.00256309,0.00228352,0.00204053,0.00184261,0.00167203,0.00151019,0.00134837,0.00121939,0.0011186,0.00103132,0.00097213,0.00092002,0.00089084,0.00085959,0.0008279,0.00078591,0.00075488,0.00073054,0.00068256,0.00061953,0.00055816,0.00050077,0.00045888,0.00042827,0.00041437,0.00040511,0.00039952,0.00039538,0.00039305,0.00038528,0.00038005,0.00037446,0.00036941,0.00036362,0.00035631,0.00034662,0.00033661,0.0003256,0.00031462,0.00030614,0.00029758,0.0002885
Mujeres,4,0.00368625,0.00276465,0.00247965,0.00221352,0.00196151,0.00175768,0.00158036,0.00142454,0.00129358,0.00117899,0.00107333,0.00097335,0.00088802,0.00082561,0.00077248,0.00073899,0.00070867,0.00069035,0.00067658,0.00065594,0.00063233,0.00060463,0.00056712,0.00052313,0.00047206,0.00043005,0.00039256,0.00036235,0.00034535,0.00033231,0.00031985,0.00031513,0.00031589,0.00031461,0.00030974,0.00031125,0.00030456,0.00030393,0.00029859,0.00029356,0.00028525,0.00027524,0.0002661,0.00025987,0.00025379,0.00024954
Mujeres,5,0.00315011,0.00227665,0.00200658,0.00178478,0.00151979,0.0013659,0.00123366,0.00111164,0.00101247,0.000936,0.000875,0.00079979,0.00072671,0.00067644,0.0006247,0.00060078,0.00056957,0.00056006,0.00056001,0.00056039,0.00054433,0.00051245,0.00048244,0.00045199,0.00040612,0.00037346,0.00033605,0.00030523,0.00028369,0.00026739,0.00025139,0.00024671,0.00024837,0.00025224,0.00024864,0.00025555,0.00024785,0.0002506,0.00024621,0.00024422,0.00023651,0.00022679,0.00021673,0.00021256,0.00020857,0.00020808
Mujeres,6,0.00263875,0.00184753,0.00163515,0.00145869,0.00124537,0.00112231,0.00101732,0.00091885,0.00084004,0.00077778,0.00072676,0.00066324,0.00060409,0.00056318,0.00052127,0.00050255,0.00047832,0.00047199,0.00047355,0.00047452,0.00046094,0.00043506,0.00041063,0.00038623,0.00034944,0.00032417,0.00029474,0.00026929,0.00025125,0.00023771,0.00022371,0.00021986,0.000221,0.00022492,0.00022241,0.00022932,0.00022293,0.00022588,0.000222,0.00022077,0.00021465,0.00020572,0.00019714,0.00019306,0.00018959,0.00018906
Mujeres,7,0.00228153,0.00155498,0.00138146,0.00123753,0.00106047,0.00095925,0.00087249,0.00079179,0.00072606,0.00067358,0.0006303,0.00057599,0.00052482,0.00049083,0.00045519,0.00043994,0.00041955,0.00041561,0.00041737,0.00041869,0.00040745,0.000385,0.00036443,0.00034443,0.00031411,0.00029342,0.00026903,0.00024727,0.00023098,0.00021836,0.00020575,0.00020254,0.00020372,0.00020756,0.0002055,0.00021187,0.0002063,0.00020949,0.00020654,0.00020582,0.00020028,0.00019284,0.00018507,0.00018166,0.00017828,0.00017763
Mujeres,8,0.00202912,0.00134936,0.00120589,0.00108514,0.00093397,0.00084965,0.00077702,0.00070759,0.00065163,0.00060706,0.00056901,0.00052005,0.00047522,0.00044579,0.00041353,0.00040079,0.00038338,0.00038035,0.00038206,0.00038344,0.00037356,0.00035372,0.0003359,0.00031847,0.00029202,0.00027482,0.00025329,0.00023418,0.00021946,0.00020814,0.00019641,0.00019298,0.00019453,0.00019807,0.00019621,0.00020272,0.00019741,0.00020098,0.00019897,0.00019846,0.00019401,0.00018626,0.00017999,0.00017613,0.00017342,0.00017358
Mujeres,9,0.00185465,0.00120572,0.00108507,0.0009831,0.00085079,0.00077892,0.00071741,0.00065659,0.00060778,0.00056726,0.00053378,0.00048979,0.0004482,0.00042146,0.00039193,0.00038025,0.00036322,0.00036071,0.00036308,0.00036506,0.00035607,0.00033771,0.00032126,0.00030628,0.00028172,0.00026612,0.0002473,0.00022963,0.0002163,0.00020475,0.00019353,0.00019066,0.00019229,0.00019648,0.00019452,0.00020082,0.0001957,0.00019976,0.0001981,0.00019854,0.00019416,0.00018739,0.00018148,0.00017796,0.00017625,0.00017716
Mujeres,10,0.00174573,0.0011104,0.00100758,0.0009199,0.00080317,0.00074088,0.00068765,0.00063285,0.00058784,0.00055119,0.000521,0.00047958,0.00044025,0.00041423,0.00038637,0.00037424,0.00035803,0.00035474,0.00035749,0.00035927,0.00035106,0.00033385,0.00031894,0.00030543,0.0002825,0.00026805,0.00024944,0.00023321,0.0002202,0.00020979,0.00019894,0.00019619,0.00019788,0.00020235,0.00020038,0.00020686,0.00020235,0.0002068,0.00020558,0.00020636,0.00020279,0.00019672,0.00019099,0.00018825,0.00018691,0.00018816
Mujeres,11,0.00169009,0.00105578,0.00096565,0.00089026,0.00078435,0.00073016,0.00068293,0.00063257,0.00059011,0.0005561,0.00052672,0.00048745,0.00044834,0.00042282,0.00039477,0.00038238,0.0003649,0.0003613,0.00036313,0.00036532,0.00035753,0.00034094,0.000327,0.00031486,0.00029333,0.00028052,0.00026176,0.00024611,0.00023345,0.00022318,0.00021197,0.00020986,0.00021185,0.00021654,0.00021487,0.00022154,0.00021715,0.00022237,0.00022151,0.00022354,0.00022095,0.0002148,0.00020897,0.00020624,0.00020571,0.0002081
Mujeres,12,0.00167786,0.00103504,0.00095537,0.00088968,0.00079019,0.00074372,0.00070123,0.00065224,0.00061043,0.00057755,0.0005502,0.0005097,0.00047009,0.00044501,0.00041495,0.00040197,0.0003827,0.00037737,0.0003798,0.00038201,0.00037327,0.00035752,0.00034482,0.0003341,0.00031379,0.00030234,0.00028398,0.00026793,0.00025559,0.0002456,0.00023377,0.00023156,0.00023437,0.0002395,0.00023717,0.00024508,0.00024075,0.00024694,0.00024681,0.00025001,0.00024704,0.000241,0.0002358,0.00023364,0.0002324,0.00023569
Mujeres,13,0.00170216,0.00104331,0.00097257,0.00091413,0.00081992,0.00077822,0.0007379,0.00068911,0.00064669,0.00061277,0.00058577,0.00054544,0.00050361,0.00047692,0.00044572,0.00043117,0.00040901,0.00040226,0.0004039,0.00040614,0.00039759,0.00038199,0.00036976,0.00036151,0.00034243,0.00033209,0.00031391,0.00029731,0.00028519,0.00027479,0.00026249,0.00025987,0.00026349,0.00026885,0.00026683,0.00027577,0.00027085,0.0002779,0.0002786,0.00028331,0.00028149,0.00027501,0.00026988,0.00026684,0.00026619,0.00026883
Mujeres,14,0.00175647,0.00108065,0.00101475,0.0009599,0.00086712,0.00082839,0.0007896,0.0007408,0.00069643,0.00066107,0.00063318,0.00059025,0.00054658,0.00051711,0.00048285,0.00046682,0.00044175,0.00043342,0.0004339,0.00043654,0.00042803,0.00041089,0.00040115,0.00039445,0.00037669,0.00036833,0.00034926,0.00033195,0.00032,0.00030913,0.00029485,0.00029277,0.00029687,0.00030321,0.00030052,0.00031067,0.00030485,0.00031374,0.00031587,0.00032125,0.00032004,0.00031311,0.00030836,0.00030553,0.00030401,0.00030651
Mujeres,15,0.00183501,0.00114052,0.00107707,0.00102659,0.00093095,0.00089316,0.00085395,0.00080216,0.00075552,0.00071727,0.00068808,0.00064253,0.0005952,0.0005641,0.00052676,0.00050823,0.00047949,0.0004688,0.00046899,0.00047087,0.0004617,0.00044455,0.00043461,0.00043047,0.00041399,0.00040676,0.00038685,0.00036953,0.00035599,0.00034467,0.00032921,0.0003261,0.0003308,0.0003377,0.00033511,0.00034721,0.00034059,0.00035097,0.00035385,0.00036125,0.00035971,0.00035331,0.0003481,0.0003451,0.00034308,0.00034554
Mujeres,16,0.00192987,0.00122312,0.00115805,0.00110726,0.00100721,0.0009685,0.00092824,0.00087275,0.0008206,0.00077899,0.00074824,0.00069978,0.0006487,0.00061507,0.00057389,0.00055298,0.00051966,0.00050694,0.00050626,0.00050737,0.0004981,0.00047913,0.00046947,0.00046696,0.00045084,0.00044473,0.00042493,0.00040516,0.00039079,0.0003781,0.00036154,0.00035825,0.00036361,0.00037118,0.0003682,0.00038135,0.00037553,0.00038751,0.00039067,0.00039862,0.00039807,0.00039196,0.00038641,0.00038323,0.00038114,0.0003824
Mujeres,17,0.00203761,0.00132348,0.00125535,0.00120075,0.00109329,0.0010521,0.00100762,0.00094915,0.00089198,0.00084622,0.00081222,0.00076056,0.00070421,0.00066794,0.00062208,0.00059919,0.00056144,0.00054692,0.00054491,0.00054567,0.00053432,0.0005149,0.00050457,0.00050308,0.0004863,0.00048039,0.00045895,0.00043773,0.00042272,0.00040861,0.0003901,0.00038765,0.00039282,0.00040111,0.00039781,0.00041235,0.00040634,0.00041914,0.00042353,0.00043315,0.00043295,0.00042605,0.00042144,0.00041818,0.00041598,0.00041727
Mujeres,18,0.00215452,0.00143552,0.00136277,0.0013035,0.00118706,0.00114048,0.00109172,0.0010272,0.00096574,0.00091515,0.00087842,0.0008219,0.00076112,0.00072183,0.00067225,0.00064556,0.0006048,0.00058678,0.00058378,0.00058375,0.00057161,0.0005496,0.00053903,0.00053658,0.00051932,0.00051262,0.00048954,0.00046601,0.00044884,0.00043352,0.00041482,0.00041159,0.00041671,0.00042658,0.000423,0.00043906,0.00043225,0.00044656,0.00045151,0.00046218,0.00046262,0.00045595,0.00045119,0.00044828,0.00044601,0.00044805
Mujeres,19,0.00227697,0.0015589,0.00147682,0.00141165,0.00128223,0.00123223,0.00117954,0.00110888,0.00104138,0.00098531,0.00094527,0.00088307,0.00081864,0.00077482,0.00072118,0.00069281,0.00064618,0.00062725,0.00062264,0.00062113,0.00060769,0.00058434,0.00057132,0.00056735,0.00054849,0.00054027,0.0005146,0.00048882,0.0004696,0.00045332,0.00043378,0.00043069,0.0004368,0.00044667,0.00044361,0.00046037,0.0004538,0.00046905,0.00047356,0.0004856,0.00048611,0.00047998,0.00047536,0.00047335,0.00047136,0.00047409
Mujeres,20,0.00240463,0.00169035,0.00159837,0.00152294,0.00138254,0.00132546,0.00126622,0.00118989,0.00111644,0.00105606,0.00101085,0.00094489,0.00087476,0.00082839,0.00077034,0.00073881,0.00068834,0.00066675,0.00066001,0.00065738,0.00064187,0.00061661,0.00060238,0.00059671,0.0005747,0.00056486,0.00053573,0.00050767,0.00048651,0.00046938,0.00044918,0.00044559,0.00045283,0.00046284,0.00045954,0.00047697,0.00047072,0.00048629,0.00049154,0.000504,0.00050498,0.00049885,0.00049468,0.00049308,0.00049272,0.00049643
Mujeres,21,0.00253228,0.00182285,0.00172177,0.00163596,0.00148197,0.00141698,0.00135272,0.00126964,0.00119074,0.00112631,0.00107713,0.00100684,0.00093151,0.00088064,0.00081889,0.00078388,0.00072916,0.00070483,0.0006974,0.00069419,0.00067694,0.00064781,0.00063177,0.00062364,0.00059826,0.00058546,0.00055363,0.00052246,0.00050029,0.00048244,0.00046071,0.00045768,0.00046452,0.00047571,0.00047228,0.00049055,0.00048369,0.00050066,0.0005052,0.0005176,0.00051896,0.00051327,0.00050989,0.000509,0.00050981,0.00051508
Mujeres,22,0.00266004,0.00195946,0.00184531,0.00175045,0.00158065,0.00150922,0.00143917,0.00134913,0.00126534,0.0011959,0.00114306,0.00106676,0.00098699,0.00093368,0.00086619,0.00082842,0.00077018,0.00074265,0.00073448,0.00072993,0.00071027,0.00067976,0.00065991,0.00064871,0.0006202,0.00060432,0.00056933,0.00053672,0.00051279,0.00049331,0.00047189,0.00046849,0.00047514,0.00048596,0.00048248,0.00050176,0.00049447,0.0005111,0.00051605,0.00052872,0.00052992,0.00052542,0.00052168,0.00052182,0.00052331,0.00053128
Mujeres,23,0.00278508,0.00209441,0.00196806,0.00186237,0.00167816,0.0016007,0.00152293,0.00142859,0.00133812,0.00126434,0.00120855,0.00112631,0.00104182,0.00098434,0.00091302,0.00087302,0.00081071,0.00078073,0.0007702,0.00076532,0.00074351,0.00070981,0.00068753,0.00067348,0.00064124,0.0006226,0.00058518,0.00054973,0.00052389,0.00050389,0.00048181,0.00047896,0.00048539,0.00049603,0.00049281,0.00051133,0.00050378,0.00052028,0.00052479,0.00053801,0.00053941,0.00053472,0.00053136,0.00053223,0.00053551,0.00054493
Mujeres,24,0.00291261,0.00222965,0.00208925,0.00197324,0.00177512,0.00169103,0.00160772,0.0015071,0.0014126,0.00133264,0.00127305,0.00118688,0.00109772,0.00103734,0.00096152,0.00091739,0.00085136,0.0008196,0.00080744,0.00080172,0.00077878,0.00074207,0.00071659,0.00069995,0.00066301,0.00064207,0.00060147,0.00056386,0.00053658,0.00051593,0.00049244,0.0004891,0.00049624,0.00050668,0.00050298,0.00052195,0.00051422,0.00052984,0.00053413,0.00054706,0.0005489,0.00054352,0.00054079,0.00054224,0.00054707,0.00055907
Mujeres,25,0.00303728,0.00236019,0.00221051,0.00208496,0.00187321,0.00178074,0.00169141,0.00158677,0.0014862,0.00140273,0.00133925,0.00124806,0.00115314,0.00109029,0.00100975,0.00096363,0.00089305,0.00085995,0.0008468,0.00083853,0.00081387,0.00077517,0.0007467,0.00072673,0.00068758,0.00066347,0.00062003,0.00058044,0.0005524,0.00052963,0.00050644,0.00050284,0.00050869,0.00051987,0.00051471,0.0005334,0.00052485,0.00054155,0.00054485,0.00055683,0.00055827,0.00055327,0.00055072,0.00055296,0.0005592,0.00057281
